schidkn,pscore,classid,cs,female,nwhite,n
23,59.223656,6800.0,23.0,0.0,1.0,1.0
39,48.09948,11437.0,12.0,0.0,0.0,1.0
23,68.364914,6620.0,15.0,0.0,1.0,1.0
70,72.30936,20962.0,23.0,0.0,0.0,1.0
14,41.46368,4100.0,21.0,0.0,1.0,1.0
19,58.142693,5618.0,26.0,0.0,1.0,1.0
55,35.482197,16346.0,23.0,0.0,0.0,1.0
15,73.89578,4400.0,15.0,1.0,1.0,1.0
25,35.482197,7300.0,22.0,1.0,1.0,1.0
51,40.408123,15244.0,25.0,1.0,0.0,1.0
28,48.09948,8200.0,24.0,1.0,1.0,1.0
49,69.840225,14500.0,22.0,0.0,0.0,1.0
68,73.43899,20259.0,24.0,0.0,0.0,1.0
50,51.587135,14800.0,24.0,0.0,0.0,1.0
23,57.093307,6619.0,16.0,0.0,1.0,1.0
51,44.562447,15000.0,16.0,1.0,1.0,1.0
71,50.44516,21071.0,17.0,0.0,0.0,1.0
68,43.5501,20300.0,27.0,0.0,1.0,1.0
61,57.093307,18061.0,17.0,1.0,0.0,1.0
62,59.223656,18500.0,23.0,1.0,0.0,1.0
48,68.364914,14200.0,22.0,1.0,0.0,1.0
61,54.889606,18100.0,20.0,0.0,0.0,1.0
9,71.087135,2611.0,22.0,1.0,0.0,1.0
42,69.08096,12342.0,16.0,1.0,0.0,1.0
52,60.550102,15400.0,20.0,1.0,0.0,1.0
78,35.482197,23000.0,23.0,0.0,0.0,1.0
63,52.716766,18854.0,22.0,0.0,0.0,1.0
51,44.562447,15141.0,25.0,0.0,0.0,1.0
76,65.025406,22579.0,17.0,0.0,0.0,1.0
34,57.093307,9931.0,15.0,1.0,0.0,1.0
50,49.241455,14800.0,24.0,0.0,1.0,1.0
76,55.976025,22669.0,24.0,0.0,0.0,1.0
72,65.840225,21463.0,23.0,0.0,0.0,1.0
37,50.44516,10900.0,25.0,0.0,0.0,1.0
40,65.840225,11738.0,14.0,0.0,0.0,1.0
71,43.5501,21200.0,24.0,1.0,0.0,1.0
9,64.21677,2508.0,13.0,0.0,0.0,1.0
14,71.087135,4100.0,21.0,1.0,1.0,1.0
17,63.30936,4814.0,16.0,1.0,1.0,1.0
62,65.840225,18500.0,23.0,0.0,0.0,1.0
47,51.587135,13900.0,24.0,1.0,0.0,1.0
51,39.35874,15244.0,25.0,1.0,0.0,1.0
12,57.093307,3500.0,21.0,0.0,0.0,1.0
51,59.29084,15000.0,16.0,0.0,1.0,1.0
24,46.957504,7100.0,18.0,1.0,1.0,1.0
59,57.093307,17456.0,13.0,0.0,0.0,1.0
19,65.025406,5500.0,26.0,1.0,1.0,1.0
43,49.241455,12800.0,23.0,1.0,0.0,1.0
27,72.864914,7930.0,27.0,1.0,1.0,1.0
9,69.840225,2610.0,21.0,1.0,0.0,1.0
36,63.30936,10600.0,23.0,0.0,0.0,1.0
24,39.35874,7000.0,21.0,0.0,1.0,1.0
57,69.840225,17000.0,20.0,1.0,0.0,1.0
25,52.716766,7400.0,27.0,0.0,1.0,1.0
74,53.864914,21976.0,16.0,0.0,0.0,1.0
42,59.223656,12300.0,17.0,0.0,0.0,1.0
15,69.840225,4400.0,15.0,1.0,1.0,1.0
9,73.43899,2507.0,13.0,0.0,0.0,1.0
19,62.37726,5618.0,26.0,1.0,1.0,1.0
56,52.716766,16551.0,16.0,1.0,0.0,1.0
69,72.864914,20600.0,23.0,1.0,0.0,1.0
19,57.093307,5415.0,17.0,1.0,1.0,1.0
34,62.37726,10000.0,19.0,1.0,0.0,1.0
44,50.44516,12944.0,17.0,0.0,0.0,1.0
63,60.550102,18854.0,22.0,0.0,0.0,1.0
40,58.142693,11739.0,12.0,0.0,0.0,1.0
23,55.976025,6619.0,16.0,1.0,1.0,1.0
75,45.72911,22366.0,23.0,0.0,0.0,1.0
21,57.093307,6000.0,15.0,1.0,0.0,1.0
33,36.346397,9600.0,15.0,1.0,1.0,1.0
66,53.864914,19566.0,14.0,0.0,0.0,1.0
15,59.29084,4210.0,13.0,0.0,1.0,1.0
38,69.08096,11300.0,19.0,0.0,0.0,1.0
29,38.284668,8400.0,16.0,1.0,1.0,1.0
19,54.889606,5416.0,16.0,1.0,1.0,1.0
41,66.69208,12200.0,22.0,1.0,0.0,1.0
39,43.5501,11436.0,12.0,0.0,0.0,1.0
66,45.72911,19758.0,22.0,1.0,0.0,1.0
48,51.587135,14300.0,21.0,1.0,0.0,1.0
39,55.976025,11500.0,20.0,1.0,0.0,1.0
70,50.44516,20962.0,23.0,0.0,0.0,1.0
9,71.087135,2611.0,22.0,1.0,0.0,1.0
6,59.29084,1700.0,18.0,0.0,0.0,1.0
78,43.5501,22900.0,24.0,0.0,0.0,1.0
41,57.159016,12200.0,22.0,1.0,0.0,1.0
32,75.13432,9329.0,16.0,1.0,1.0,1.0
39,66.486176,11500.0,20.0,1.0,0.0,1.0
75,58.245434,22400.0,22.0,0.0,0.0,1.0
19,41.62815,5618.0,26.0,0.0,1.0,1.0
73,64.64667,21800.0,22.0,1.0,0.0,1.0
71,45.819508,21200.0,24.0,0.0,0.0,1.0
35,58.245434,10400.0,25.0,1.0,0.0,1.0
29,64.64667,8500.0,21.0,1.0,,1.0
78,45.819508,22800.0,14.0,0.0,0.0,1.0
72,50.36889,21464.0,22.0,1.0,0.0,1.0
9,62.81951,2509.0,12.0,0.0,0.0,1.0
76,62.81951,22669.0,24.0,0.0,0.0,1.0
65,73.356544,19300.0,16.0,0.0,0.0,1.0
36,68.96149,10600.0,23.0,1.0,0.0,1.0
51,67.294815,15141.0,25.0,0.0,0.0,1.0
71,51.510864,21071.0,17.0,0.0,0.0,1.0
53,51.510864,15800.0,22.0,1.0,0.0,1.0
24,64.64667,6922.0,14.0,1.0,1.0,1.0
71,61.56025,21072.0,16.0,1.0,0.0,1.0
23,59.362717,6727.0,21.0,1.0,1.0,1.0
48,68.96149,14146.0,12.0,0.0,0.0,1.0
56,53.856544,16551.0,16.0,0.0,1.0,1.0
19,53.856544,5416.0,16.0,0.0,1.0,1.0
54,71.35037,16100.0,22.0,0.0,0.0,1.0
25,57.159016,7400.0,27.0,1.0,0.0,1.0
48,72.77013,14146.0,12.0,1.0,0.0,1.0
3,74.578766,903.0,24.0,0.0,0.0,1.0
68,75.13432,20260.0,22.0,1.0,1.0,1.0
51,53.856544,15244.0,25.0,0.0,0.0,1.0
49,66.486176,14500.0,22.0,0.0,0.0,1.0
12,65.578766,3600.0,23.0,1.0,0.0,1.0
20,68.109634,5919.0,21.0,1.0,1.0,1.0
16,65.578766,4714.0,26.0,0.0,1.0,1.0
28,65.578766,8127.0,15.0,0.0,1.0,1.0
36,80.90593,10700.0,24.0,1.0,0.0,1.0
47,60.4121,14000.0,26.0,1.0,0.0,1.0
68,79.45531,20260.0,22.0,0.0,0.0,1.0
42,63.762474,12500.0,24.0,0.0,0.0,1.0
73,66.486176,21800.0,22.0,0.0,0.0,1.0
63,49.226913,18854.0,22.0,0.0,0.0,1.0
17,40.554077,5000.0,24.0,1.0,1.0,1.0
20,61.56025,5800.0,21.0,1.0,1.0,1.0
3,76.96765,903.0,24.0,1.0,0.0,1.0
52,46.831856,15500.0,22.0,1.0,0.0,1.0
4,40.554077,1200.0,24.0,0.0,0.0,1.0
72,39.547905,21464.0,22.0,1.0,0.0,1.0
56,60.4121,16647.0,21.0,1.0,0.0,1.0
3,74.578766,701.0,15.0,0.0,0.0,1.0
16,65.578766,4513.0,17.0,0.0,1.0,1.0
11,77.86272,3300.0,22.0,1.0,0.0,1.0
27,59.362717,8031.0,25.0,0.0,1.0,1.0
13,68.109634,3700.0,16.0,1.0,0.0,1.0
74,77.46765,22000.0,24.0,1.0,0.0,1.0
47,45.819508,13900.0,24.0,0.0,0.0,1.0
61,46.831856,18100.0,20.0,0.0,0.0,1.0
68,78.38124,20260.0,22.0,0.0,1.0,1.0
51,76.16519,15049.0,17.0,0.0,0.0,1.0
25,59.362717,7300.0,22.0,1.0,1.0,1.0
30,36.30099,8800.0,23.0,0.0,1.0,1.0
74,53.856544,21976.0,16.0,0.0,0.0,1.0
16,46.831856,4513.0,17.0,0.0,1.0,1.0
50,56.134323,14800.0,24.0,1.0,0.0,1.0
50,43.73309,14700.0,17.0,0.0,0.0,1.0
41,62.81951,12040.0,13.0,0.0,0.0,1.0
6,52.71457,1800.0,23.0,0.0,0.0,1.0
7,75.13432,2005.0,24.0,1.0,0.0,1.0
8,59.362717,2309.0,25.0,0.0,0.0,1.0
41,76.52939,12100.0,19.0,0.0,0.0,1.0
8,60.4121,2308.0,24.0,1.0,0.0,1.0
57,73.356544,16900.0,19.0,1.0,0.0,1.0
28,59.362717,8200.0,24.0,1.0,1.0,1.0
26,54.986176,7700.0,20.0,0.0,1.0,1.0
37,61.56025,10835.0,16.0,1.0,0.0,1.0
62,58.245434,18500.0,23.0,0.0,0.0,1.0
8,68.96149,2309.0,25.0,0.0,0.0,1.0
9,73.356544,2712.0,21.0,1.0,0.0,1.0
34,68.109634,9900.0,15.0,1.0,0.0,1.0
60,63.81951,17900.0,21.0,1.0,0.0,1.0
58,66.486176,17350.0,22.0,1.0,0.0,1.0
23,50.36889,6619.0,16.0,1.0,1.0,1.0
66,71.35037,19566.0,14.0,0.0,0.0,1.0
59,68.96149,17600.0,17.0,1.0,0.0,1.0
44,56.134323,13000.0,23.0,0.0,1.0,1.0
51,61.56025,15142.0,22.0,0.0,0.0,1.0
17,56.134323,4814.0,16.0,1.0,1.0,1.0
36,67.294815,10700.0,24.0,0.0,0.0,1.0
70,40.554077,20961.0,24.0,1.0,0.0,1.0
7,66.486176,2004.0,23.0,0.0,0.0,1.0
60,51.510864,17900.0,21.0,0.0,0.0,1.0
17,63.81951,4900.0,24.0,1.0,0.0,1.0
48,52.71457,14200.0,22.0,1.0,0.0,1.0
27,59.362717,7930.0,27.0,0.0,1.0,1.0
39,62.81951,11600.0,19.0,1.0,0.0,1.0
16,62.81951,4512.0,17.0,1.0,1.0,1.0
71,34.541733,21200.0,24.0,0.0,0.0,1.0
54,73.356544,15900.0,15.0,1.0,0.0,1.0
49,73.356544,14500.0,22.0,1.0,0.0,1.0
64,65.578766,19055.0,21.0,1.0,0.0,1.0
54,70.63432,16000.0,21.0,1.0,0.0,1.0
65,71.35037,19400.0,19.0,1.0,0.0,1.0
8,51.510864,2400.0,23.0,1.0,0.0,1.0
8,72.77013,2309.0,25.0,0.0,0.0,1.0
52,54.986176,15500.0,22.0,0.0,0.0,1.0
37,59.362717,10900.0,25.0,1.0,0.0,1.0
9,68.109634,2610.0,21.0,0.0,0.0,1.0
75,36.942966,22400.0,22.0,0.0,0.0,1.0
74,77.86272,22100.0,25.0,0.0,0.0,1.0
9,78.15285,2713.0,21.0,1.0,0.0,1.0
25,69.8442,7400.0,27.0,1.0,0.0,1.0
29,58.245434,8600.0,19.0,1.0,1.0,1.0
11,76.96765,3200.0,22.0,1.0,0.0,1.0
27,71.35037,7929.0,26.0,0.0,1.0,1.0
30,53.856544,8800.0,23.0,1.0,1.0,1.0
34,56.134323,10100.0,20.0,1.0,0.0,1.0
9,72.109634,2507.0,13.0,1.0,0.0,1.0
64,71.35037,19055.0,21.0,0.0,0.0,1.0
69,71.35037,20500.0,22.0,0.0,0.0,1.0
46,64.64667,13600.0,24.0,0.0,0.0,1.0
22,50.36889,6422.0,20.0,0.0,1.0,1.0
51,38.615807,15243.0,24.0,0.0,1.0,1.0
21,75.13432,6000.0,15.0,0.0,0.0,1.0
7,68.96149,2106.0,24.0,1.0,0.0,1.0
49,78.15285,14500.0,22.0,0.0,1.0,1.0
34,61.56025,10000.0,19.0,0.0,0.0,1.0
44,71.35037,12900.0,16.0,1.0,1.0,1.0
30,63.762474,8700.0,17.0,1.0,1.0,1.0
54,77.46765,16000.0,21.0,0.0,0.0,1.0
28,61.56025,8100.0,15.0,1.0,1.0,1.0
65,71.35037,19300.0,16.0,0.0,0.0,1.0
33,64.64667,9600.0,15.0,0.0,1.0,1.0
7,71.35037,2004.0,23.0,1.0,0.0,1.0
38,72.109634,11100.0,13.0,1.0,0.0,1.0
38,77.86272,11100.0,13.0,1.0,0.0,1.0
52,67.294815,15400.0,20.0,0.0,0.0,1.0
50,61.56025,14700.0,17.0,0.0,0.0,1.0
3,72.77013,903.0,24.0,1.0,0.0,1.0
64,49.226913,19100.0,23.0,0.0,0.0,1.0
3,59.362717,903.0,24.0,1.0,0.0,1.0
34,61.56025,10000.0,19.0,1.0,0.0,1.0
9,68.109634,2509.0,12.0,1.0,1.0,1.0
45,58.245434,13300.0,24.0,0.0,1.0,1.0
44,56.134323,13000.0,23.0,1.0,1.0,1.0
73,62.81951,21700.0,22.0,1.0,0.0,1.0
29,72.77013,8500.0,21.0,1.0,1.0,1.0
65,64.64667,19400.0,19.0,0.0,0.0,1.0
14,72.77013,4100.0,21.0,0.0,1.0,1.0
48,66.486176,14200.0,22.0,1.0,1.0,1.0
72,57.159016,21463.0,23.0,1.0,1.0,1.0
54,61.56025,15900.0,15.0,1.0,0.0,1.0
74,42.677532,22000.0,24.0,1.0,1.0,1.0
74,46.831856,22100.0,25.0,1.0,0.0,1.0
41,68.96149,12041.0,14.0,0.0,0.0,1.0
2,41.62815,600.0,19.0,0.0,1.0,1.0
61,59.362717,18061.0,17.0,0.0,0.0,1.0
66,41.62815,19566.0,14.0,1.0,0.0,1.0
60,69.8442,17900.0,21.0,1.0,0.0,1.0
54,63.81951,15900.0,15.0,0.0,0.0,1.0
73,69.8442,21800.0,22.0,0.0,0.0,1.0
58,75.7084,17349.0,24.0,1.0,0.0,1.0
68,80.11581,20259.0,24.0,1.0,1.0,1.0
76,66.486176,22668.0,22.0,0.0,0.0,1.0
1,68.96149,200.0,20.0,0.0,0.0,1.0
3,71.35037,903.0,24.0,1.0,0.0,1.0
43,79.9368,12700.0,22.0,0.0,0.0,1.0
9,79.45531,2610.0,21.0,1.0,0.0,1.0
22,68.109634,6423.0,22.0,1.0,1.0,1.0
29,72.77013,8600.0,19.0,0.0,1.0,1.0
7,71.35037,1904.0,14.0,0.0,0.0,1.0
22,39.547905,6318.0,16.0,0.0,1.0,1.0
13,62.81951,3700.0,16.0,0.0,0.0,1.0
66,51.510864,19757.0,24.0,1.0,0.0,1.0
63,75.7084,18752.0,21.0,0.0,0.0,1.0
36,76.52939,10700.0,24.0,0.0,0.0,1.0
19,41.62815,5415.0,17.0,1.0,1.0,1.0
67,54.986176,19900.0,17.0,0.0,0.0,1.0
23,53.856544,6727.0,21.0,0.0,1.0,1.0
71,51.510864,21100.0,24.0,0.0,0.0,1.0
65,72.109634,19300.0,16.0,1.0,0.0,1.0
3,68.96149,702.0,16.0,0.0,0.0,1.0
9,73.356544,2713.0,21.0,0.0,0.0,1.0
44,61.56025,13100.0,23.0,0.0,1.0,1.0
27,69.8442,8032.0,25.0,0.0,1.0,1.0
35,64.64667,10300.0,24.0,0.0,0.0,1.0
43,52.71457,12800.0,23.0,1.0,0.0,1.0
35,50.36889,10200.0,17.0,0.0,0.0,1.0
33,65.578766,9837.0,27.0,1.0,1.0,1.0
35,40.554077,10300.0,24.0,1.0,0.0,1.0
70,63.81951,20961.0,24.0,0.0,0.0,1.0
17,69.8442,4800.0,15.0,0.0,0.0,1.0
6,56.134323,1800.0,23.0,0.0,0.0,1.0
18,63.81951,5200.0,24.0,0.0,1.0,1.0
13,61.56025,3800.0,23.0,0.0,0.0,1.0
27,63.81951,7824.0,14.0,1.0,1.0,1.0
43,45.819508,12800.0,23.0,1.0,0.0,1.0
13,72.109634,3700.0,16.0,1.0,0.0,1.0
60,43.73309,17900.0,21.0,0.0,0.0,1.0
51,38.615807,15244.0,25.0,0.0,0.0,1.0
8,70.63432,2309.0,25.0,0.0,0.0,1.0
63,49.226913,18854.0,22.0,1.0,1.0,1.0
19,44.813335,5618.0,26.0,1.0,1.0,1.0
25,68.96149,7400.0,27.0,1.0,0.0,1.0
67,73.986176,19800.0,13.0,0.0,1.0,1.0
21,56.134323,6000.0,15.0,0.0,1.0,1.0
66,81.2516,19757.0,24.0,0.0,0.0,1.0
62,52.71457,18400.0,24.0,1.0,0.0,1.0
9,76.16519,2509.0,12.0,0.0,0.0,1.0
34,60.4121,9900.0,15.0,1.0,0.0,1.0
76,56.134323,22578.0,17.0,0.0,0.0,1.0
79,67.294815,23181.0,14.0,1.0,0.0,1.0
20,74.578766,5700.0,17.0,1.0,1.0,1.0
17,45.819508,4814.0,16.0,0.0,0.0,1.0
79,50.36889,23181.0,14.0,0.0,0.0,1.0
5,76.52939,1300.0,16.0,1.0,0.0,1.0
27,73.986176,8032.0,25.0,1.0,1.0,1.0
62,60.4121,18500.0,23.0,0.0,0.0,1.0
16,66.486176,4512.0,17.0,1.0,1.0,1.0
35,60.4121,10400.0,25.0,0.0,0.0,1.0
2,41.62815,600.0,19.0,1.0,0.0,1.0
37,61.56025,11000.0,27.0,1.0,0.0,1.0
44,76.16519,12900.0,16.0,0.0,0.0,1.0
13,68.109634,3700.0,16.0,1.0,0.0,1.0
51,69.8442,15000.0,16.0,0.0,1.0,1.0
58,57.159016,17349.0,24.0,1.0,0.0,1.0
48,52.71457,14300.0,21.0,0.0,0.0,1.0
75,68.109634,22367.0,24.0,1.0,0.0,1.0
27,63.81951,8031.0,25.0,1.0,1.0,1.0
73,73.356544,21800.0,22.0,0.0,0.0,1.0
13,75.364334,3700.0,16.0,0.0,1.0,1.0
34,54.72236,10000.0,19.0,1.0,0.0,1.0
48,58.14211,14340.0,23.0,0.0,0.0,1.0
7,55.864334,2005.0,24.0,0.0,0.0,1.0
79,69.302605,23200.0,22.0,0.0,0.0,1.0
71,60.25322,21100.0,24.0,0.0,0.0,1.0
20,53.518654,5919.0,21.0,0.0,1.0,1.0
60,50.00631,17900.0,21.0,0.0,0.0,1.0
3,71.85199,701.0,15.0,0.0,1.0,1.0
49,62.419888,14500.0,22.0,0.0,0.0,1.0
76,62.419888,22668.0,22.0,1.0,0.0,1.0
50,51.234703,14700.0,17.0,0.0,0.0,1.0
18,72.642105,5216.0,25.0,1.0,0.0,1.0
4,56.99396,1100.0,23.0,1.0,0.0,1.0
16,58.14211,4600.0,26.0,1.0,1.0,1.0
78,67.586555,22900.0,24.0,1.0,0.0,1.0
48,75.99396,14146.0,12.0,0.0,0.0,1.0
8,50.00631,2308.0,24.0,1.0,0.0,1.0
64,50.00631,19056.0,19.0,0.0,0.0,1.0
47,52.37668,13900.0,24.0,1.0,0.0,1.0
61,70.11742,18200.0,22.0,1.0,0.0,1.0
7,67.586555,2004.0,23.0,0.0,0.0,1.0
70,54.72236,20800.0,24.0,0.0,0.0,1.0
21,69.302605,6000.0,15.0,1.0,0.0,1.0
46,59.1668,13600.0,24.0,0.0,0.0,1.0
27,71.85199,8031.0,25.0,0.0,1.0,1.0
61,38.308777,18061.0,17.0,1.0,0.0,1.0
54,72.642105,15900.0,15.0,1.0,0.0,1.0
27,80.59273,7930.0,27.0,0.0,1.0,1.0
55,69.302605,16400.0,21.0,1.0,0.0,1.0
30,65.82729,8800.0,23.0,1.0,1.0,1.0
23,67.586555,6620.0,15.0,0.0,1.0,1.0
75,58.14211,22200.0,16.0,1.0,0.0,1.0
74,82.456924,22100.0,25.0,0.0,0.0,1.0
22,71.85199,6423.0,22.0,0.0,1.0,1.0
7,56.99396,2004.0,23.0,1.0,0.0,1.0
3,47.827293,800.0,22.0,1.0,0.0,1.0
47,62.419888,13800.0,14.0,1.0,0.0,1.0
68,77.71619,20300.0,27.0,1.0,0.0,1.0
39,59.1668,11436.0,12.0,1.0,0.0,1.0
8,58.14211,2206.0,17.0,0.0,0.0,1.0
42,67.778046,12300.0,17.0,1.0,0.0,1.0
23,42.561863,6800.0,23.0,1.0,1.0,1.0
51,53.518654,15142.0,22.0,0.0,0.0,1.0
24,74.11742,6921.0,14.0,0.0,1.0,1.0
76,46.82112,22579.0,17.0,1.0,0.0,1.0
22,53.518654,6422.0,20.0,1.0,1.0,1.0
20,75.364334,5700.0,17.0,1.0,1.0,1.0
10,70.11742,2900.0,19.0,0.0,0.0,1.0
11,81.4631,3200.0,22.0,1.0,0.0,1.0
80,76.586555,23500.0,21.0,1.0,0.0,1.0
63,65.82729,18853.0,21.0,0.0,0.0,1.0
58,70.11742,17200.0,23.0,1.0,0.0,1.0
22,56.99396,6423.0,22.0,0.0,1.0,1.0
3,78.17297,903.0,24.0,1.0,0.0,1.0
37,69.302605,11000.0,27.0,1.0,0.0,1.0
28,45.740875,8100.0,15.0,1.0,1.0,1.0
75,51.234703,22200.0,16.0,0.0,0.0,1.0
43,69.302605,12643.0,14.0,0.0,0.0,1.0
27,46.82112,7823.0,14.0,0.0,1.0,1.0
18,70.11742,5100.0,16.0,0.0,0.0,1.0
53,83.25939,15600.0,15.0,0.0,0.0,1.0
80,69.302605,23400.0,13.0,0.0,0.0,1.0
63,78.97544,18662.0,14.0,1.0,0.0,1.0
69,64.82729,20500.0,22.0,0.0,0.0,1.0
15,75.364334,4210.0,13.0,0.0,1.0,1.0
48,52.37668,14340.0,23.0,1.0,0.0,1.0
55,65.82729,16400.0,21.0,1.0,0.0,1.0
62,67.586555,18400.0,24.0,1.0,0.0,1.0
1,70.96927,200.0,20.0,0.0,0.0,1.0
56,71.85199,16647.0,21.0,1.0,0.0,1.0
42,67.778046,12500.0,24.0,0.0,0.0,1.0
46,77.142105,13500.0,17.0,0.0,0.0,1.0
17,55.864334,4800.0,15.0,0.0,0.0,1.0
23,67.778046,6800.0,23.0,1.0,1.0,1.0
36,69.302605,10600.0,23.0,1.0,0.0,1.0
5,83.7347,1300.0,16.0,1.0,0.0,1.0
6,70.11742,1800.0,23.0,1.0,0.0,1.0
41,64.82729,12200.0,22.0,0.0,1.0,1.0
13,77.142105,3800.0,23.0,0.0,0.0,1.0
68,72.642105,20300.0,27.0,1.0,0.0,1.0
68,79.47544,20259.0,24.0,1.0,1.0,1.0
12,52.37668,3500.0,21.0,0.0,0.0,1.0
2,48.839638,400.0,16.0,0.0,0.0,1.0
73,61.370506,21700.0,22.0,0.0,0.0,1.0
18,75.99396,5216.0,25.0,0.0,1.0,1.0
70,70.96927,20961.0,24.0,1.0,0.0,1.0
18,70.11742,5200.0,24.0,0.0,0.0,1.0
75,45.740875,22200.0,16.0,0.0,0.0,1.0
10,63.568035,2800.0,13.0,1.0,0.0,1.0
78,67.586555,22800.0,14.0,0.0,0.0,1.0
70,41.55569,20769.0,16.0,0.0,0.0,1.0
55,60.25322,16400.0,21.0,1.0,0.0,1.0
27,45.740875,7823.0,14.0,1.0,1.0,1.0
68,71.85199,20260.0,22.0,1.0,1.0,1.0
14,64.82729,4100.0,21.0,0.0,1.0,1.0
70,62.419888,20800.0,24.0,1.0,0.0,1.0
7,70.96927,1904.0,14.0,1.0,0.0,1.0
76,56.99396,22578.0,17.0,0.0,0.0,1.0
25,60.25322,7300.0,22.0,1.0,0.0,1.0
30,64.82729,8800.0,23.0,1.0,1.0,1.0
9,71.85199,2611.0,22.0,0.0,0.0,1.0
33,79.87051,9837.0,27.0,1.0,1.0,1.0
31,54.72236,9000.0,15.0,0.0,1.0,1.0
51,75.364334,15244.0,25.0,1.0,0.0,1.0
79,39.75939,23180.0,15.0,0.0,0.0,1.0
58,59.1668,17350.0,22.0,1.0,1.0,1.0
27,80.59273,8032.0,25.0,0.0,1.0,1.0
63,62.419888,18663.0,15.0,1.0,0.0,1.0
17,66.65445,4814.0,16.0,1.0,0.0,1.0
24,51.234703,7100.0,18.0,0.0,1.0,1.0
71,53.518654,21100.0,24.0,0.0,0.0,1.0
8,63.568035,2206.0,17.0,0.0,0.0,1.0
3,71.85199,800.0,22.0,1.0,0.0,1.0
17,68.49396,4800.0,15.0,1.0,0.0,1.0
20,65.82729,5919.0,21.0,1.0,1.0,1.0
22,64.82729,6525.0,20.0,1.0,1.0,1.0
34,77.71619,9931.0,15.0,1.0,0.0,1.0
42,70.11742,12400.0,23.0,0.0,0.0,1.0
76,64.82729,22668.0,22.0,0.0,0.0,1.0
28,60.25322,8335.0,23.0,0.0,1.0,1.0
10,67.586555,2900.0,19.0,0.0,0.0,1.0
62,51.234703,18500.0,23.0,0.0,0.0,1.0
73,64.82729,21675.0,13.0,0.0,0.0,1.0
36,71.85199,10700.0,24.0,0.0,0.0,1.0
49,56.99396,14400.0,16.0,0.0,0.0,1.0
63,63.568035,18752.0,21.0,1.0,0.0,1.0
27,72.642105,7900.0,25.0,0.0,1.0,1.0
57,59.1668,17000.0,20.0,0.0,0.0,1.0
75,59.1668,22400.0,22.0,1.0,0.0,1.0
1,59.1668,100.0,14.0,0.0,0.0,1.0
70,62.419888,20962.0,23.0,0.0,0.0,1.0
59,65.82729,17457.0,14.0,1.0,1.0,1.0
42,72.642105,12342.0,16.0,1.0,0.0,1.0
56,43.635937,16648.0,23.0,1.0,0.0,1.0
37,69.302605,10835.0,16.0,1.0,0.0,1.0
48,56.99396,14300.0,21.0,1.0,0.0,1.0
68,82.1236,20259.0,24.0,0.0,0.0,1.0
39,71.85199,11600.0,19.0,0.0,0.0,1.0
61,70.11742,18100.0,20.0,1.0,0.0,1.0
61,46.82112,18200.0,22.0,1.0,0.0,1.0
28,52.37668,8126.0,15.0,0.0,1.0,1.0
21,56.99396,6220.0,27.0,0.0,1.0,1.0
63,70.96927,18751.0,22.0,1.0,0.0,1.0
76,63.568035,22579.0,17.0,1.0,0.0,1.0
52,55.864334,15500.0,22.0,0.0,0.0,1.0
49,59.1668,14500.0,22.0,1.0,0.0,1.0
27,69.302605,8031.0,25.0,1.0,1.0,1.0
53,50.00631,15800.0,22.0,1.0,0.0,1.0
57,66.65445,16900.0,19.0,1.0,0.0,1.0
47,63.568035,13800.0,14.0,0.0,0.0,1.0
21,71.85199,6000.0,15.0,1.0,0.0,1.0
3,50.00631,800.0,22.0,1.0,0.0,1.0
68,74.77791,20300.0,27.0,0.0,0.0,1.0
73,63.568035,21800.0,22.0,0.0,0.0,1.0
35,64.82729,10300.0,24.0,1.0,0.0,1.0
68,48.839638,20300.0,27.0,0.0,1.0,1.0
55,51.234703,16345.0,22.0,0.0,0.0,1.0
63,79.47544,18752.0,21.0,0.0,0.0,1.0
59,71.85199,17456.0,13.0,1.0,0.0,1.0
35,75.364334,10300.0,24.0,1.0,0.0,1.0
15,62.419888,4300.0,19.0,1.0,1.0,1.0
23,60.25322,6727.0,21.0,0.0,1.0,1.0
73,68.49396,21800.0,22.0,0.0,0.0,1.0
26,48.839638,7700.0,20.0,0.0,1.0,1.0
75,62.419888,22367.0,24.0,0.0,0.0,1.0
35,51.234703,10300.0,24.0,0.0,1.0,1.0
54,75.99396,16000.0,21.0,0.0,0.0,1.0
55,62.419888,16200.0,13.0,0.0,0.0,1.0
9,78.53717,2713.0,21.0,1.0,0.0,1.0
73,77.71619,21700.0,22.0,1.0,0.0,1.0
61,69.302605,18060.0,13.0,0.0,0.0,1.0
80,55.864334,23600.0,21.0,0.0,0.0,1.0
71,56.99396,21100.0,24.0,1.0,0.0,1.0
2,50.00631,600.0,19.0,0.0,1.0,1.0
68,75.99396,20167.0,17.0,1.0,1.0,1.0
61,50.00631,18200.0,22.0,1.0,0.0,1.0
54,56.99396,16100.0,22.0,1.0,0.0,1.0
62,56.99396,18300.0,17.0,1.0,0.0,1.0
35,56.99396,10400.0,25.0,1.0,0.0,1.0
36,77.71619,10532.0,13.0,1.0,0.0,1.0
55,50.00631,16345.0,22.0,0.0,0.0,1.0
71,48.839638,21100.0,24.0,0.0,0.0,1.0
9,72.642105,2508.0,13.0,1.0,0.0,1.0
34,60.25322,9931.0,15.0,0.0,0.0,1.0
70,63.568035,20962.0,23.0,1.0,0.0,1.0
20,60.25322,5919.0,21.0,1.0,1.0,1.0
