"","x","y"
"6263",-0.0818,0.4238
"6264",-0.129,0.3556
"6265",-0.2395,0.4191
"6266",-0.2165,0.4273
"6267",-0.0985,0.4432
"6268",-0.149,0.4143
"6269",-0.1715,0.3629
"6270",-0.2742,0.2373
"6271",-0.5241,0.2398
"6272",-0.5049,0.2274
"6273",-0.511,0.308
"6274",-0.3734,0.3193
"6275",-0.3087,0.3397
"6276",-0.3243,0.4075
"6277",-0.185,0.3405
"6278",-0.319,0.2181
"6279",-0.304,0.3773
"6280",-0.2203,0.2988
"6281",-0.3717,0.3236
"6282",-0.4136,0.2896
"6283",-0.3594,0.319
"6284",-0.1144,0.4235
"6285",-0.1531,0.4186
"6286",-0.1627,0.4322
"6287",-0.2978,0.3037
"6288",-0.3745,0.3086
"6289",-0.3471,0.4358
"6290",-0.2426,0.3301
"6291",-0.2551,0.407
"6292",0.3974,0.7599
"6293",0.5198,0.7374
"6294",0.4747,0.4673
"6295",-0.4834,0.2469
"6296",-0.4814,0.3301
"6297",-0.3122,0.3646
"6298",0.0228,0.5048
"6299",0.0096,0.5529
"6300",-0.2077,0.35
"6301",-0.2999,0.3134
"6302",-0.3731,0.1343
"6303",-0.5129,0.24
"6304",-0.4913,0.2566
"6305",-0.4601,0
"6306",-0.1639,0.3795
"6307",-0.1679,0.3782
"6308",0.4167,0.6423
"6309",0.3113,0.597
"6310",0.232,0.4481
"6311",-0.1755,0.3856
"6312",-0.1921,0.3572
"6313",-0.5229,0.2121
"6314",-0.5567,0.2402
"6315",-0.4999,0
"6316",-0.3819,0.3324
"6317",-0.2774,0.3733
"6318",-0.1986,0.4666
"6319",0.0096,0.5643
"6320",-0.467,0.2886
"6321",-0.368,0.2951
"6322",-0.5114,0.269
"6323",-0.3896,0
"6324",-0.0252,0.4191
"6325",-0.1071,0.4657
"6326",0.2131,0.6186
"6327",0.2945,1
"6328",-0.3922,0.2893
"6329",-0.3615,0.3466
"6330",-0.3291,0.2978
"6331",-0.3569,0
"6332",-0.3047,0.3351
"6333",-0.2602,0.453
"6334",-0.094,0.4509
"6335",-0.0982,0.3493
"6336",-0.0613,0.2566
"6337",-0.4867,0.1939
"6338",-0.6121,0.282
"6339",0.1212,0.5866
"6340",0.1731,0.6289
"6341",0.2578,0.3405
"6342",0.0619,0.617
"6343",0.2341,0.6959
"6344",0.3918,0.6308
"6345",0.0012,0.5197
"6346",0.0663,0.5015
"6347",-0.1631,0.4459
"6348",-0.0512,0.5065
"6349",0.0131,0.6106
"6350",0.2213,0.5959
"6351",0.3612,0.6326
"6352",0.2652,0.6392
"6353",0.2784,0.7131
"6354",0.5627,0.7199
"6355",0.4398,0.6925
"6356",0.3849,0.475
"6357",-0.1396,0.3981
"6358",-0.2037,0.3734
"6359",-0.2532,0.3196
"6360",-0.1855,0.3656
"6361",-0.2515,0.3489
"6362",-0.1844,0.4363
"6363",0.0484,0.6158
"6364",0.2316,0.6578
"6365",0.3156,0.6388
"6366",0.3138,0.6696
"6367",0.3391,0.6985
"6368",0.3971,0.7372
"6369",0.4102,0.8402
"6370",0.6804,0.8485
"6371",0.697,0.7196
"6372",0.4463,0.86
"6373",0.7199,1
"6374",1,0.8084
"6375",0.5321,0.6707
"6376",0.4069,0.8501
"6377",-0.6658,0.4052
"6378",-0.118,0.5128
"6379",0.0255,0.5633
"6380",0.1265,0.4892
"6381",0.2961,0.373
"6382",-0.254,0.4107
"6383",-0.1787,0.4165
"6384",0.0576,0.5002
"6385",0.1492,0.5627
"6386",0.1254,0.5481
"6387",0.1634,0.5407
"6388",0.0813,0.7198
"6389",0.4397,0.8601
"6390",0.3364,0.6677
"6391",0.379,0.7021
"6392",-0.0899,0.3953
"6393",-0.2095,0.4984
"6394",-0.0032,0.5507
"6395",-0.0302,0.5125
"6396",0.0518,0.5493
"6397",0.0397,0.5137
"6398",-0.0526,0.4188
"6399",-0.1625,0.2987
"6400",-0.4025,0.2983
"6401",-0.1981,0.1973
"6402",-0.6053,0.3769
"6403",-0.2369,0.3196
"6404",-0.4085,0.2583
"6405",-0.4602,0.3374
"6406",-0.3024,0.1814
"6407",-0.1252,0.4862
"6408",-0.0277,0.4461
"6409",-0.1077,0.4795
"6410",-0.0331,0.4626
"6411",-0.0748,0.4977
"6412",0.2604,0.6118
"6413",-0.0429,0.4398
"6414",-0.1204,0.461
"6415",-0.0752,0.3984
"6416",0.0974,0.6068
"6417",0.2467,0.5623
"6418",0.1246,0.7274
"6419",0.2081,0.4927
"6420",0.0025,0.5139
"6421",0.0279,0.6622
"6422",0.2005,0.722
"6423",0.4439,1
"6424",1,0.5055
"6425",-0.0933,0.4776
"6426",-0.0075,0.4481
"6427",-0.0413,0.4675
"6428",-0.2977,0.4349
"6429",-0.1302,0.3886
"6430",-0.2202,0.5343
"6431",0.4032,0.6575
"6432",0.315,0.5676
"6433",0.1352,0.5915
"6434",0.2282,0.708
"6435",0.4276,0.5864
"6436",0.1728,0.6267
"6437",0.4215,0.7355
"6438",0.471,0.5014
"6439",0.0029,0.5376
"6440",-0.0746,0.4982
"6441",-0.0036,0.5466
"6442",-0.0632,0.357
"6443",-0.2204,0.4959
"6444",-0.0082,0.4568
"6445",-0.083,0.4118
"6446",-0.3051,0.3029
"6447",-0.3178,0.3319
"6448",-0.3362,0.5258
"6449",0.1782,0.5778
"6450",0.168,0.6115
"6451",0.223,0.4264
"6452",-0.5224,0.2794
"6453",-0.4413,0.2547
"6454",-0.4906,0.2934
"6455",-0.0668,0.4704
"6456",-0.0592,0.2444
"6457",-0.092,0.4523
"6458",-0.1714,0.4623
"6459",-0.0753,0.4633
"6460",-0.0685,0.4062
"6461",0.069,0.5654
"6462",0.1309,0.5679
"6463",0.1357,0.6703
"6464",0.2869,0.5801
"6465",0.1742,0.48
"6466",0.0525,0.519
"6467",0.3936,0.7472
"6468",0.4945,0.7639
"6469",0.5278,0.6881
"6470",-0.0184,0.4441
"6471",-0.1117,0.3806
"6472",-0.1421,0.3895
"6473",-0.1049,0.4596
"6474",-0.0807,0.4587
"6475",-0.0759,0.4355
"6476",0.0418,0.6036
"6477",0.2073,0.5582
"6478",0.1268,0.6937
"6479",0.4366,0.7348
"6480",0.4816,0.6087
"6481",0.2349,0.5364
"6482",0.3385,0.7121
"6483",0.4242,0.676
"6484",0.352,0.6137
"6485",0.1668,0.659
"6486",0.3566,0.6837
"6487",-0.1056,0.471
"6488",-0.0581,0.7092
"6489",0.4184,0.5004
"6490",0.1112,0.6277
"6491",0.2673,0.6557
"6492",0.3154,0.666
"6493",0.4213,0.73
"6494",0.4763,0.5332
"6495",0.0664,0.5726
"6496",0.4155,0.7264
"6497",0.4527,0.7633
"6498",0.5266,0.7231
"6499",0.5027,0.8096
"6500",0.6191,0.8821
"6501",-0.2487,0.348
"6502",-0.304,0.2913
"6503",-0.4173,0.4379
"6504",-0.5214,0.3461
"6505",-0.3078,0.4027
"6506",-0.0358,0.5014
"6507",0.0288,0.6469
"6508",0.1506,0.5854
"6509",0.1708,0.4623
"6510",-0.0724,0.4264
"6511",-0.1335,0.4113
"6512",-0.1541,0.3735
"6513",-0.2531,0.4808
"6514",0.1424,0.5712
"6515",0.1424,0.5745
"6516",0.149,0.568
"6517",0.0304,0.4835
"6518",-0.033,0.4577
"6519",-0.0845,0.5511
"6520",-0.0767,0.29
"6521",-0.42,0.445
"6522",-0.11,0.2592
"6523",-0.1335,0.4113
"6524",-0.1541,0.3735
"6525",-0.2531,0.4808
"6526",-0.2422,0.3645
"6527",-0.2301,0.3466
"6528",0.7289,0.8645
"6529",0.7289,0.8645
"6530",0.7289,0.7289
"6531",0.1864,0.4364
"6532",0.0458,0.7326
"6533",0.5206,0.7977
"6534",0.6789,0.3745
"6535",-0.2175,0.4316
"6536",-0.1155,0.6
"6537",0.1026,0.5037
"6538",0.0388,0.6156
"6539",0.7289,0.8645
"6540",0.7289,0.8645
"6541",0.7289,1
"6542",0.2523,0.7951
"6543",0.6419,0.8573
"6544",0.7435,0.899
"6545",0.6756,0.7606
"6546",0.5433,0.8894
"6547",0.7788,0.6627
"6548",0.4596,0.6033
"6549",0.2954,0.694
"6550",0.4874,0.7437
"6551",0.4874,0.7437
"6552",0.4874,0.7437
"6553",0.4291,0.696
"6554",0.524,0.8088
"6555",1,1
"6556",1,0.7605
"6557",0.0157,0.2714
"6558",-0.1982,0.802
